regno,acadyear,semester,studyyear,progid,item_code,item,amount,session,regstatus,status
MRU2021001087,2022/2023,2,2,DAD,52,Functional,1151250,DAY,UNREGISTERED,PLANNED
MRU2021001213,2021/2022,1,2,BCE,1,Tuition,1455000,DAY,UNREGISTERED,PLANNED
MRU2021001213,2021/2022,1,2,BCE,52,Functional,1322000,DAY,UNREGISTERED,PLANNED
MRU2021001213,2021/2022,2,2,BCE,1,Tuition,1455000,DAY,UNREGISTERED,PLANNED
MRU2021001213,2021/2022,2,2,BCE,52,Functional,1488000,DAY,UNREGISTERED,PLANNED
MRU2021001213,2022/2023,1,3,BCE,1,Tuition,1455000,DAY,UNREGISTERED,PLANNED
MRU2021001213,2022/2023,1,3,BCE,52,Functional,1298000,DAY,UNREGISTERED,PLANNED
MRU2022000063,2022/2023,1,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000063,2022/2023,1,1,BAED,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2022000063,2022/2023,2,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000063,2022/2023,2,1,BAED,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2022000063,2023/2024,1,2,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000063,2023/2024,1,2,BAED,52,Functional,687000,DAY,UNREGISTERED,PLANNED
MRU2022000063,2023/2024,2,2,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000063,2023/2024,2,2,BAED,52,Functional,853000,DAY,UNREGISTERED,PLANNED
MRU2022000070,2022/2023,1,1,BEICT,1,Tuition,680000,DAY,REGISTERED,PLANNED
MRU2022000070,2022/2023,1,1,BEICT,52,Functional,767000,DAY,REGISTERED,PLANNED
MRU2022000070,2022/2023,2,1,BEICT,1,Tuition,680000,DAY,REGISTERED,PLANNED
MRU2022000070,2022/2023,2,1,BEICT,52,Functional,677000,DAY,REGISTERED,PLANNED
MRU2022000070,2023/2024,1,2,BEICT,1,Tuition,680000,DAY,REGISTERED,PLANNED
MRU2022000070,2023/2024,1,2,BEICT,52,Functional,687000,DAY,REGISTERED,PLANNED
MRU2022000070,2023/2024,2,2,BEICT,1,Tuition,680000,DAY,REGISTERED,PLANNED
MRU2022000070,2023/2024,2,2,BEICT,52,Functional,853000,DAY,REGISTERED,PLANNED
MRU2022000075,2022/2023,1,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000075,2022/2023,1,1,BAED,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2022000075,2022/2023,2,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000075,2022/2023,2,1,BAED,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2022000075,2023/2024,1,2,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000075,2023/2024,1,2,BAED,52,Functional,687000,DAY,UNREGISTERED,PLANNED
MRU2022000075,2023/2024,2,2,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000075,2023/2024,2,2,BAED,52,Functional,853000,DAY,UNREGISTERED,PLANNED
MRU2022000077,2022/2023,1,1,BIT,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2022000077,2022/2023,1,1,BIT,52,Functional,867000,DAY,UNREGISTERED,PLANNED
MRU2022000077,2023/2024,1,2,BIT,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2022000077,2023/2024,1,2,BIT,52,Functional,787000,DAY,UNREGISTERED,PLANNED
MRU2022000082,2022/2023,1,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000082,2022/2023,1,1,BAED,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2022000082,2022/2023,2,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000082,2022/2023,2,1,BAED,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2022000082,2023/2024,1,2,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000082,2023/2024,1,2,BAED,52,Functional,687000,DAY,UNREGISTERED,PLANNED
MRU2022000082,2023/2024,2,2,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000082,2023/2024,2,2,BAED,52,Functional,853000,DAY,UNREGISTERED,PLANNED
MRU2022000083,2022/2023,2,1,BTHM,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2022000083,2022/2023,2,1,BTHM,52,Functional,943700,DAY,UNREGISTERED,PLANNED
MRU2022000083,2023/2024,1,2,BTHM,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2022000083,2023/2024,1,2,BTHM,52,Functional,953700,DAY,UNREGISTERED,PLANNED
MRU2022000083,2023/2024,2,2,BTHM,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2022000083,2023/2024,2,2,BTHM,52,Functional,1119700,DAY,UNREGISTERED,PLANNED
MRU2022000100,2022/2023,1,1,BCE,1,Tuition,1455000,DAY,UNREGISTERED,PLANNED
MRU2022000100,2022/2023,1,1,BCE,52,Functional,1402000,DAY,UNREGISTERED,PLANNED
MRU2022000100,2022/2023,2,1,BCE,1,Tuition,1455000,DAY,UNREGISTERED,PLANNED
MRU2022000100,2022/2023,2,1,BCE,52,Functional,1312000,DAY,UNREGISTERED,PLANNED
MRU2022000100,2023/2024,1,2,BCE,1,Tuition,1455000,DAY,UNREGISTERED,PLANNED
MRU2022000100,2023/2024,1,2,BCE,52,Functional,1322000,DAY,UNREGISTERED,PLANNED
MRU2022000100,2023/2024,2,2,BCE,1,Tuition,1455000,DAY,UNREGISTERED,PLANNED
MRU2022000100,2023/2024,2,2,BCE,52,Functional,1488000,DAY,UNREGISTERED,PLANNED
MRU2022000109,2022/2023,2,1,BMC,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2022000109,2022/2023,2,1,BMC,52,Functional,797000,DAY,UNREGISTERED,PLANNED
MRU2022000109,2023/2024,1,2,BMC,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2022000109,2023/2024,1,2,BMC,52,Functional,807000,DAY,UNREGISTERED,PLANNED
MRU2022000109,2023/2024,2,2,BMC,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2022000109,2023/2024,2,2,BMC,52,Functional,973000,DAY,UNREGISTERED,PLANNED
MRU2022000109,2024/2025,1,2,BMC,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2022000109,2024/2025,1,2,BMC,52,Functional,807000,DAY,UNREGISTERED,PLANNED
MRU2022000112,2022/2023,1,1,BBA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000112,2022/2023,1,1,BBA,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2022000112,2022/2023,2,1,BBA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000112,2022/2023,2,1,BBA,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2022000112,2023/2024,1,2,BBA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000112,2023/2024,1,2,BBA,52,Functional,687000,DAY,UNREGISTERED,PLANNED
MRU2022000112,2023/2024,2,2,BBA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000112,2023/2024,2,2,BBA,52,Functional,653000,DAY,UNREGISTERED,PLANNED
MRU2022000112,2024/2025,1,3,BBA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000112,2024/2025,1,3,BBA,52,Functional,663000,DAY,UNREGISTERED,PLANNED
MRU2022000118,2022/2023,1,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000118,2022/2023,1,1,BAED,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2022000118,2022/2023,2,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000118,2022/2023,2,1,BAED,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2022000118,2023/2024,1,2,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000118,2023/2024,1,2,BAED,52,Functional,687000,DAY,UNREGISTERED,PLANNED
MRU2022000119,2022/2023,1,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2022000119,2022/2023,1,1,BEICT,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2022000119,2022/2023,2,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2022000119,2022/2023,2,1,BEICT,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2022000119,2023/2024,2,2,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2022000119,2023/2024,2,2,BEICT,52,Functional,853000,DAY,UNREGISTERED,PLANNED
MRU2022000135,2022/2023,1,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2022000135,2022/2023,1,1,BEICT,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2022000135,2022/2023,2,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2022000135,2022/2023,2,1,BEICT,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2022000135,2023/2024,1,2,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2022000135,2023/2024,1,2,BEICT,52,Functional,687000,DAY,UNREGISTERED,PLANNED
MRU2022000135,2023/2024,2,2,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2022000135,2023/2024,2,2,BEICT,52,Functional,853000,DAY,UNREGISTERED,PLANNED
MRU2022000141,2022/2023,1,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000141,2022/2023,1,1,BAED,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2022000141,2022/2023,2,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000141,2022/2023,2,1,BAED,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2022000141,2023/2024,1,2,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000141,2023/2024,1,2,BAED,52,Functional,687000,DAY,UNREGISTERED,PLANNED
MRU2022000141,2023/2024,2,2,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000141,2023/2024,2,2,BAED,52,Functional,853000,DAY,UNREGISTERED,PLANNED
MRU2022000142,2022/2023,1,1,BED(S),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000142,2022/2023,1,1,BED(S),52,Functional,184000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000142,2022/2023,2,1,BED(S),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000142,2022/2023,2,1,BED(S),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000142,2022/2023,3,1,BED(S),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000142,2022/2023,3,1,BED(S),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000142,2023/2024,2,2,BED(S),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000142,2023/2024,2,2,BED(S),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000142,2023/2024,3,2,BED(S),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000142,2023/2024,3,2,BED(S),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000142,2024/2025,1,3,BED(S),1,Tuition,280000,INSERVICE,REGISTERED,PLANNED
MRU2022000142,2024/2025,1,3,BED(S),52,Functional,154000,INSERVICE,REGISTERED,PLANNED
MRU2022000142,2024/2025,3,3,BED(S),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000142,2024/2025,3,3,BED(S),52,Functional,234000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000143,2022/2023,1,1,BED(S),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000143,2022/2023,1,1,BED(S),52,Functional,184000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000143,2022/2023,2,1,BED(S),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000143,2022/2023,2,1,BED(S),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000143,2022/2023,3,1,BED(S),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000143,2022/2023,3,1,BED(S),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000143,2023/2024,2,2,BED(S),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000143,2023/2024,2,2,BED(S),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000143,2023/2024,3,2,BED(S),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000143,2023/2024,3,2,BED(S),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000143,2024/2025,1,3,BED(S),1,Tuition,280000,INSERVICE,REGISTERED,PLANNED
MRU2022000143,2024/2025,1,3,BED(S),52,Functional,154000,INSERVICE,REGISTERED,PLANNED
MRU2022000143,2024/2025,3,3,BED(S),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000143,2024/2025,3,3,BED(S),52,Functional,234000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000168,2022/2023,1,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000168,2022/2023,1,1,BAED,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2022000168,2023/2024,1,2,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000168,2023/2024,1,2,BAED,52,Functional,687000,DAY,UNREGISTERED,PLANNED
MRU2022000168,2023/2024,2,2,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000168,2023/2024,2,2,BAED,52,Functional,853000,DAY,UNREGISTERED,PLANNED
MRU2022000168,2024/2025,1,3,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000168,2024/2025,1,3,BAED,52,Functional,663000,DAY,UNREGISTERED,PLANNED
MRU2022000170,2022/2023,1,1,BSAF,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000170,2022/2023,1,1,BSAF,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2022000170,2022/2023,2,1,BSAF,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000170,2022/2023,2,1,BSAF,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2022000170,2023/2024,1,2,BSAF,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000170,2023/2024,1,2,BSAF,52,Functional,687000,DAY,UNREGISTERED,PLANNED
MRU2022000173,2022/2023,1,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000173,2022/2023,1,1,BAED,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2022000173,2022/2023,2,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000173,2022/2023,2,1,BAED,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2022000173,2023/2024,1,2,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000173,2023/2024,1,2,BAED,52,Functional,687000,DAY,UNREGISTERED,PLANNED
MRU2022000173,2023/2024,2,2,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000173,2023/2024,2,2,BAED,52,Functional,853000,DAY,UNREGISTERED,PLANNED
MRU2022000175,2022/2023,1,1,DCE,1,Tuition,530000,DAY,REGISTERED,PLANNED
MRU2022000175,2022/2023,1,1,DCE,52,Functional,984500,DAY,REGISTERED,PLANNED
MRU2022000176,2022/2023,1,1,DCE,1,Tuition,530000,DAY,UNREGISTERED,PLANNED
MRU2022000176,2022/2023,1,1,DCE,52,Functional,984500,DAY,UNREGISTERED,PLANNED
MRU2022000176,2023/2024,1,2,DCE,1,Tuition,530000,DAY,REGISTERED,PLANNED
MRU2022000176,2023/2024,1,2,DCE,52,Functional,904500,DAY,REGISTERED,PLANNED
MRU2022000176,2023/2024,2,2,DCE,1,Tuition,530000,DAY,UNREGISTERED,PLANNED
MRU2022000176,2023/2024,2,2,DCE,52,Functional,1150500,DAY,UNREGISTERED,PLANNED
MRU2022000177,2022/2023,1,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2022000177,2022/2023,1,1,BEICT,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2022000177,2022/2023,2,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2022000177,2022/2023,2,1,BEICT,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2022000177,2023/2024,1,2,BEICT,1,Tuition,680000,DAY,REGISTERED,PLANNED
MRU2022000177,2023/2024,1,2,BEICT,52,Functional,687000,DAY,REGISTERED,PLANNED
MRU2022000177,2023/2024,2,2,BEICT,1,Tuition,680000,DAY,REGISTERED,PLANNED
MRU2022000177,2023/2024,2,2,BEICT,52,Functional,853000,DAY,REGISTERED,PLANNED
MRU2022000194,2022/2023,1,1,SWSA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000194,2022/2023,1,1,SWSA,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2022000194,2022/2023,2,1,SWSA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000194,2022/2023,2,1,SWSA,52,Functional,877000,DAY,UNREGISTERED,PLANNED
MRU2022000194,2023/2024,1,2,SWSA,1,Tuition,630000,DAY,REGISTERED,PLANNED
MRU2022000194,2023/2024,1,2,SWSA,52,Functional,687000,DAY,REGISTERED,PLANNED
MRU2022000194,2024/2025,1,3,SWSA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000194,2024/2025,1,3,SWSA,52,Functional,663000,DAY,UNREGISTERED,PLANNED
MRU2022000198,2022/2023,1,1,BVS,1,Tuition,730000,DAY,UNREGISTERED,PLANNED
MRU2022000198,2022/2023,1,1,BVS,52,Functional,985250,DAY,UNREGISTERED,PLANNED
MRU2022000198,2022/2023,2,1,BVS,1,Tuition,730000,DAY,UNREGISTERED,PLANNED
MRU2022000198,2022/2023,2,1,BVS,52,Functional,895250,DAY,UNREGISTERED,PLANNED
MRU2022000198,2023/2024,1,2,BVS,1,Tuition,730000,DAY,UNREGISTERED,PLANNED
MRU2022000198,2023/2024,1,2,BVS,52,Functional,905250,DAY,UNREGISTERED,PLANNED
MRU2022000198,2023/2024,2,2,BVS,1,Tuition,730000,DAY,UNREGISTERED,PLANNED
MRU2022000198,2023/2024,2,2,BVS,52,Functional,1071250,DAY,UNREGISTERED,PLANNED
MRU2022000198,2024/2025,1,3,BVS,1,Tuition,730000,DAY,UNREGISTERED,PLANNED
MRU2022000198,2024/2025,1,3,BVS,52,Functional,881250,DAY,UNREGISTERED,PLANNED
MRU2022000198,2024/2025,2,3,BVS,52,Functional,951250,DAY,REGISTERED,PLANNED
MRU2022000207,2023/2024,2,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000207,2023/2024,2,1,BAED,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2022000213,2023/2024,1,2,BDS,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000213,2023/2024,1,2,BDS,52,Functional,687000,DAY,UNREGISTERED,PLANNED
MRU2022000213,2023/2024,2,2,BDS,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000213,2023/2024,2,2,BDS,52,Functional,653000,DAY,UNREGISTERED,PLANNED
MRU2022000213,2024/2025,1,3,BDS,1,Tuition,630000,DAY,REGISTERED,PLANNED
MRU2022000213,2024/2025,1,3,BDS,52,Functional,663000,DAY,REGISTERED,PLANNED
MRU2022000213,2024/2025,2,3,BDS,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000213,2024/2025,2,3,BDS,52,Functional,933000,DAY,UNREGISTERED,PLANNED
MRU2022000243,2022/2023,1,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2022000243,2022/2023,1,1,BEICT,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2022000243,2022/2023,2,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2022000243,2022/2023,2,1,BEICT,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2022000243,2023/2024,1,2,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2022000243,2023/2024,1,2,BEICT,52,Functional,687000,DAY,UNREGISTERED,PLANNED
MRU2022000243,2023/2024,2,2,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2022000243,2023/2024,2,2,BEICT,52,Functional,853000,DAY,UNREGISTERED,PLANNED
MRU2022000277,2021/2022,1,1,BBA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000277,2021/2022,1,1,BBA,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2022000277,2022/2023,1,2,BBA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000277,2022/2023,1,2,BBA,52,Functional,687000,DAY,UNREGISTERED,PLANNED
MRU2022000277,2022/2023,2,2,BBA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000277,2022/2023,2,2,BBA,52,Functional,653000,DAY,UNREGISTERED,PLANNED
MRU2022000277,2023/2024,1,3,BBA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000277,2023/2024,1,3,BBA,52,Functional,663000,DAY,UNREGISTERED,PLANNED
MRU2022000277,2023/2024,2,3,BBA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2022000277,2023/2024,2,3,BBA,52,Functional,933000,DAY,UNREGISTERED,PLANNED
MRU2022000279,2022/2023,1,1,BBA,1,Tuition,630000,WEEKEND,UNREGISTERED,PLANNED
MRU2022000279,2022/2023,1,1,BBA,52,Functional,767000,WEEKEND,UNREGISTERED,PLANNED
MRU2022000279,2022/2023,2,1,BBA,1,Tuition,630000,WEEKEND,UNREGISTERED,PLANNED
MRU2022000279,2022/2023,2,1,BBA,52,Functional,677000,WEEKEND,UNREGISTERED,PLANNED
MRU2022000282,2022/2023,1,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2022000282,2022/2023,1,1,BEICT,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2022000282,2022/2023,2,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2022000282,2022/2023,2,1,BEICT,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2022000282,2023/2024,1,2,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2022000282,2023/2024,1,2,BEICT,52,Functional,687000,DAY,UNREGISTERED,PLANNED
MRU2022000299,2022/2023,1,1,BED(S),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000299,2022/2023,1,1,BED(S),52,Functional,184000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000299,2022/2023,2,1,BED(S),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000299,2022/2023,2,1,BED(S),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000299,2022/2023,3,1,BED(S),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000299,2022/2023,3,1,BED(S),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000299,2023/2024,2,2,BED(S),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000299,2023/2024,2,2,BED(S),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000299,2023/2024,3,2,BED(S),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000299,2023/2024,3,2,BED(S),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000299,2024/2025,1,3,BED(S),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000299,2024/2025,1,3,BED(S),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000311,2022/2023,1,1,DPE,1,Tuition,230000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000311,2022/2023,1,1,DPE,52,Functional,184000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000311,2022/2023,2,1,DPE,1,Tuition,230000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000311,2022/2023,2,1,DPE,52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000311,2022/2023,3,1,DPE,1,Tuition,230000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000311,2022/2023,3,1,DPE,52,Functional,264000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000311,2023/2024,1,2,DPE,1,Tuition,230000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000311,2023/2024,1,2,DPE,52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000311,2023/2024,2,2,DPE,1,Tuition,230000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000311,2023/2024,2,2,DPE,52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000311,2023/2024,3,2,DPE,1,Tuition,230000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000311,2023/2024,3,2,DPE,52,Functional,344000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000321,2022/2023,1,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2022000321,2022/2023,1,1,BEICT,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2022000321,2022/2023,2,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2022000321,2022/2023,2,1,BEICT,52,Functional,677000,DAY,UNREGISTERED,PLANNED
MRU2022000321,2023/2024,1,2,BEICT,1,Tuition,680000,DAY,REGISTERED,PLANNED
MRU2022000321,2023/2024,1,2,BEICT,52,Functional,687000,DAY,REGISTERED,PLANNED
MRU2022000326,2022/2023,1,1,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000326,2022/2023,1,1,BED(P),52,Functional,184000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000326,2022/2023,2,1,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000326,2022/2023,2,1,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000326,2022/2023,3,1,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000326,2022/2023,3,1,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000326,2023/2024,2,2,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000326,2023/2024,2,2,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000326,2023/2024,3,2,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000326,2023/2024,3,2,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2022000326,2024/2025,1,3,BED(P),1,Tuition,280000,INSERVICE,REGISTERED,PLANNED
MRU2022000326,2024/2025,1,3,BED(P),52,Functional,154000,INSERVICE,REGISTERED,PLANNED
MRU2022000326,2024/2025,3,3,BED(P),1,Tuition,280000,INSERVICE,REGISTERED,PLANNED
MRU2022000326,2024/2025,3,3,BED(P),52,Functional,234000,INSERVICE,REGISTERED,PLANNED
